conversation_id,message_count,thread_type,has_branching,has_anomalies,quality_status
conv_AppleSupport_36023,3,customer_brand_customer,False,False,high
conv_AppleSupport_36028,5,multi_turn,False,True,medium
conv_AppleSupport_36032,8,multi_turn,False,False,high
conv_AppleSupport_36039,7,branched,True,False,high
conv_AppleSupport_36044,3,customer_brand_customer,False,False,high
conv_AppleSupport_36046,2,customer_brand,False,False,high
conv_AppleSupport_36048,2,customer_brand,False,False,high
conv_AppleSupport_36053,5,multi_turn,False,False,high
conv_AppleSupport_36055,4,branched,True,True,medium
conv_AppleSupport_36063,2,customer_brand,False,False,high
conv_AppleSupport_36065,2,customer_brand,False,False,high
conv_AppleSupport_36067,2,customer_brand,False,False,high
conv_AppleSupport_36070,5,branched,True,False,high
conv_AppleSupport_36074,2,customer_brand,False,False,high
conv_AppleSupport_36077,2,customer_brand,False,False,high
conv_AppleSupport_36084,8,branched,True,False,high
conv_AppleSupport_36091,7,multi_turn,False,True,medium
conv_AppleSupport_36096,6,branched,True,True,medium
conv_AppleSupport_36099,8,branched,True,True,medium
conv_AppleSupport_36106,2,customer_brand,False,False,high
conv_AppleSupport_36109,6,multi_turn,False,False,high
conv_AppleSupport_36114,2,customer_brand,False,False,high
conv_AppleSupport_36117,6,multi_turn,False,False,high
conv_AppleSupport_36123,3,customer_brand_customer,False,False,high
conv_AppleSupport_36126,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_36479,2,customer_brand,False,False,high
conv_AppleSupport_36612,2,customer_brand,False,False,high
conv_AppleSupport_36615,5,multi_turn,False,False,high
conv_AppleSupport_36619,2,customer_brand,False,False,high
conv_AppleSupport_36622,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_36626,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_36629,2,customer_brand,False,False,high
conv_AppleSupport_36631,2,customer_brand,False,False,high
conv_AppleSupport_36633,2,customer_brand,False,False,high
conv_AppleSupport_36637,8,branched,True,False,high
conv_AppleSupport_36643,2,customer_brand,False,False,high
conv_AppleSupport_36645,2,customer_brand,False,False,high
conv_AppleSupport_36648,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_36652,3,customer_brand_customer,False,False,high
conv_AppleSupport_36655,3,customer_brand_customer,False,False,high
conv_AppleSupport_36658,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_36661,2,customer_brand,False,False,high
conv_AppleSupport_36664,2,customer_brand,False,False,high
conv_AppleSupport_36666,2,customer_brand,False,False,high
conv_AppleSupport_36668,2,customer_brand,False,False,high
conv_AppleSupport_36670,2,customer_brand,False,False,high
conv_AppleSupport_36672,2,customer_brand,False,False,high
conv_AppleSupport_37650,3,multi_turn,False,False,high
conv_AppleSupport_37652,2,customer_brand,False,False,high
conv_AppleSupport_37656,10,branched,True,True,medium
conv_AppleSupport_37662,2,customer_brand,False,False,high
conv_AppleSupport_37665,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_37669,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_37673,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_38207,2,customer_brand,False,False,high
conv_AppleSupport_38212,5,branched,True,True,medium
conv_AppleSupport_38221,6,multi_turn,False,False,high
conv_AppleSupport_38225,3,multi_turn,False,True,medium
conv_AppleSupport_38227,2,incomplete,False,True,low
conv_AppleSupport_38230,2,customer_brand,False,False,high
conv_AppleSupport_38235,4,branched,True,True,medium
conv_AppleSupport_38240,5,multi_turn,False,False,high
conv_AppleSupport_38244,2,customer_brand,False,False,high
conv_AppleSupport_38246,2,customer_brand,False,False,high
conv_AppleSupport_38248,2,customer_brand,False,False,high
conv_AppleSupport_38251,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_38261,9,branched,True,False,high
conv_AppleSupport_38645,11,multi_turn,False,False,high
conv_AppleSupport_38648,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_38651,2,customer_brand,False,False,high
conv_AppleSupport_38857,5,branched,True,False,high
conv_AppleSupport_38861,9,branched,True,False,high
conv_AppleSupport_38870,7,branched,True,False,high
conv_AppleSupport_38882,8,branched,True,False,high
conv_AppleSupport_38888,6,multi_turn,False,False,high
conv_AppleSupport_38891,3,customer_brand_customer,False,False,high
conv_AppleSupport_38893,2,customer_brand,False,False,high
conv_AppleSupport_39596,3,customer_brand_customer,False,False,high
conv_AppleSupport_39599,3,multi_turn,False,False,high
conv_AppleSupport_39601,2,customer_brand,False,False,high
conv_AppleSupport_39604,12,branched,True,False,high
conv_AppleSupport_39615,2,customer_brand,False,False,high
conv_AppleSupport_39617,2,customer_brand,False,False,high
conv_AppleSupport_39619,2,customer_brand,False,False,high
conv_AppleSupport_39621,2,customer_brand,False,False,high
conv_AppleSupport_39623,2,customer_brand,False,False,high
conv_AppleSupport_39625,2,customer_brand,False,False,high
conv_AppleSupport_39628,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_39633,2,customer_brand,False,False,high
conv_AppleSupport_39636,3,customer_brand_customer,False,False,high
conv_AppleSupport_39638,2,customer_brand,False,False,high
conv_AppleSupport_39640,2,customer_brand,False,False,high
conv_AppleSupport_39642,2,customer_brand,False,False,high
conv_AppleSupport_39644,2,customer_brand,False,False,high
conv_AppleSupport_39646,2,customer_brand,False,False,high
conv_AppleSupport_39648,2,customer_brand,False,False,high
conv_AppleSupport_39652,7,branched,True,True,medium
conv_AppleSupport_39658,2,customer_brand,False,False,high
conv_AppleSupport_39660,2,customer_brand,False,False,high
conv_AppleSupport_39668,8,branched,True,False,high
conv_AppleSupport_39670,2,customer_brand,False,True,medium
conv_AppleSupport_39674,4,branched,True,False,high
conv_AppleSupport_39677,2,customer_brand,False,False,high
conv_AppleSupport_39680,2,customer_brand,False,False,high
conv_AppleSupport_39682,2,customer_brand,False,True,medium
conv_AppleSupport_39686,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_40435,8,multi_turn,False,False,high
conv_AppleSupport_40442,2,customer_brand,False,False,high
conv_AppleSupport_40444,2,customer_brand,False,True,medium
conv_AppleSupport_40449,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_40453,6,multi_turn,False,False,high
conv_AppleSupport_40458,2,customer_brand,False,False,high
conv_AppleSupport_40460,2,customer_brand,False,True,medium
conv_AppleSupport_40463,2,customer_brand,False,False,high
conv_AppleSupport_40465,2,customer_brand,False,False,high
conv_AppleSupport_40470,5,multi_turn,False,False,high
conv_AppleSupport_40472,2,customer_brand,False,False,high
conv_AppleSupport_40474,2,customer_brand,False,False,high
conv_AppleSupport_40476,2,customer_brand,False,False,high
conv_AppleSupport_40478,2,customer_brand,False,False,high
conv_AppleSupport_40481,5,branched,True,False,high
conv_AppleSupport_40485,2,customer_brand,False,False,high
conv_AppleSupport_40489,8,branched,True,False,high
conv_AppleSupport_40514,24,branched,True,False,high
conv_AppleSupport_40517,3,multi_turn,False,False,high
conv_AppleSupport_40519,2,customer_brand,False,False,high
conv_AppleSupport_40522,2,customer_brand,False,False,high
conv_AppleSupport_40524,2,customer_brand,False,False,high
conv_AppleSupport_40527,11,multi_turn,False,False,high
conv_AppleSupport_40537,2,customer_brand,False,False,high
conv_AppleSupport_40539,2,customer_brand,False,False,high
conv_AppleSupport_40541,2,customer_brand,False,False,high
conv_AppleSupport_40543,2,customer_brand,False,False,high
conv_AppleSupport_40545,2,customer_brand,False,False,high
conv_AppleSupport_40551,6,multi_turn,False,False,high
conv_AppleSupport_40553,2,customer_brand,False,False,high
conv_AppleSupport_40556,3,customer_brand_customer,False,False,high
conv_AppleSupport_40558,2,customer_brand,False,False,high
conv_AppleSupport_40560,2,customer_brand,False,True,medium
conv_AppleSupport_41541,2,customer_brand,False,False,high
conv_AppleSupport_41543,2,customer_brand,False,False,high
conv_AppleSupport_41547,4,multi_turn,False,False,high
conv_AppleSupport_41550,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41556,5,multi_turn,False,False,high
conv_AppleSupport_41558,2,customer_brand,False,False,high
conv_AppleSupport_41562,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41564,2,customer_brand,False,False,high
conv_AppleSupport_41566,2,customer_brand,False,False,high
conv_AppleSupport_41569,5,branched,True,False,high
conv_AppleSupport_41574,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41577,2,customer_brand,False,False,high
conv_AppleSupport_41580,3,multi_turn,False,False,high
conv_AppleSupport_41582,2,customer_brand,False,False,high
conv_AppleSupport_41586,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41589,5,multi_turn,False,False,high
conv_AppleSupport_41594,6,multi_turn,False,False,high
conv_AppleSupport_41602,5,multi_turn,False,False,high
conv_AppleSupport_41605,6,multi_turn,False,False,high
conv_AppleSupport_41610,2,customer_brand,False,False,high
conv_AppleSupport_41612,2,customer_brand,False,False,high
conv_AppleSupport_41614,2,customer_brand,False,False,high
conv_AppleSupport_41617,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41621,3,multi_turn,False,False,high
conv_AppleSupport_41625,9,branched,True,False,high
conv_AppleSupport_41640,9,multi_turn,False,False,high
conv_AppleSupport_41643,3,customer_brand_customer,False,False,high
conv_AppleSupport_41645,2,customer_brand,False,False,high
conv_AppleSupport_41647,2,customer_brand,False,False,high
conv_AppleSupport_41650,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41653,2,customer_brand,False,True,medium
conv_AppleSupport_41656,2,customer_brand,False,False,high
conv_AppleSupport_41659,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41662,2,customer_brand,False,False,high
conv_AppleSupport_41664,2,customer_brand,False,False,high
conv_AppleSupport_41666,2,customer_brand,False,False,high
conv_AppleSupport_41669,3,incomplete,False,True,low
conv_AppleSupport_41672,2,customer_brand,False,False,high
conv_AppleSupport_41674,2,customer_brand,False,False,high
conv_AppleSupport_41677,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41681,3,customer_brand_customer,False,False,high
conv_AppleSupport_41683,2,customer_brand,False,False,high
conv_AppleSupport_41686,6,multi_turn,False,False,high
conv_AppleSupport_41693,4,multi_turn,False,False,high
conv_AppleSupport_41701,2,customer_brand,False,False,high
conv_AppleSupport_41703,2,customer_brand,False,False,high
conv_AppleSupport_41707,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_41709,2,customer_brand,False,False,high
conv_AppleSupport_41711,2,customer_brand,False,False,high
conv_AppleSupport_41713,2,customer_brand,False,False,high
conv_AppleSupport_42592,2,customer_brand,False,False,high
conv_AppleSupport_42598,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42601,3,customer_brand_customer,False,False,high
conv_AppleSupport_42604,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42607,6,branched,True,True,medium
conv_AppleSupport_42611,2,customer_brand,False,False,high
conv_AppleSupport_42614,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42618,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42622,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42626,3,customer_brand_customer,False,False,high
conv_AppleSupport_42628,2,customer_brand,False,False,high
conv_AppleSupport_42631,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42636,5,branched,True,False,high
conv_AppleSupport_42641,2,customer_brand,False,False,high
conv_AppleSupport_42644,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42649,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_42651,2,customer_brand,False,False,high
conv_AppleSupport_42653,2,customer_brand,False,False,high
conv_AppleSupport_42656,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_43192,2,customer_brand,False,False,high
conv_AppleSupport_43197,2,customer_brand,False,False,high
conv_AppleSupport_43317,8,branched,True,False,high
conv_AppleSupport_43320,3,customer_brand_customer,False,True,medium
conv_AppleSupport_43323,2,customer_brand,False,False,high
conv_AppleSupport_43326,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_43330,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_43334,6,multi_turn,False,False,high
conv_AppleSupport_43340,6,multi_turn,False,True,medium
conv_AppleSupport_43347,6,multi_turn,False,False,high
conv_AppleSupport_43353,6,multi_turn,False,False,high
conv_AppleSupport_43358,2,customer_brand,False,False,high
conv_AppleSupport_43361,3,multi_turn,False,False,high
conv_AppleSupport_43363,2,customer_brand,False,False,high
conv_AppleSupport_43365,2,customer_brand,False,False,high
conv_AppleSupport_43367,2,customer_brand,False,False,high
conv_AppleSupport_43370,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_43373,2,customer_brand,False,False,high
conv_AppleSupport_43375,2,customer_brand,False,False,high
conv_AppleSupport_43378,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_43381,2,customer_brand,False,False,high
conv_AppleSupport_44559,2,customer_brand,False,False,high
conv_AppleSupport_44561,2,customer_brand,False,False,high
conv_AppleSupport_44567,5,multi_turn,False,True,medium
conv_AppleSupport_44569,2,customer_brand,False,False,high
conv_AppleSupport_44571,2,customer_brand,False,False,high
conv_AppleSupport_44602,2,customer_brand,False,False,high
conv_AppleSupport_44605,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_44612,6,branched,True,False,high
conv_AppleSupport_44614,2,customer_brand,False,False,high
conv_AppleSupport_44616,2,customer_brand,False,False,high
conv_AppleSupport_44621,2,customer_brand,False,False,high
conv_AppleSupport_44623,2,customer_brand,False,False,high
conv_AppleSupport_44626,6,multi_turn,False,False,high
conv_AppleSupport_45145,2,customer_brand,False,False,high
conv_AppleSupport_45159,3,customer_brand_customer,False,False,high
conv_AppleSupport_45564,7,multi_turn,False,False,high
conv_AppleSupport_45573,6,multi_turn,False,False,high
conv_AppleSupport_45578,2,customer_brand,False,False,high
conv_AppleSupport_45581,3,customer_brand_customer,False,False,high
conv_AppleSupport_45583,2,customer_brand,False,False,high
conv_AppleSupport_45587,4,branched,True,False,high
conv_AppleSupport_45592,6,branched,True,True,medium
conv_AppleSupport_45599,10,branched,True,False,high
conv_AppleSupport_46574,2,customer_brand,False,False,high
conv_AppleSupport_46576,2,customer_brand,False,False,high
conv_AppleSupport_46578,2,customer_brand,False,False,high
conv_AppleSupport_46580,2,customer_brand,False,False,high
